state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator
OK,Woods County,40,151,2008,Sexually transmitted infections,45,12,8422
OK,Woods County,40,151,2009,Sexually transmitted infections,45,13,8420
OK,Woods County,40,151,2010,Sexually transmitted infections,45,33,8878
OK,Woods County,40,151,2011,Sexually transmitted infections,45,22,8775
OK,Woodward County,40,153,2007,Sexually transmitted infections,45,32,19231
OK,Woodward County,40,153,2008,Sexually transmitted infections,45,30,19838
OK,Woodward County,40,153,2009,Sexually transmitted infections,45,42,19839
OK,Woodward County,40,153,2010,Sexually transmitted infections,45,40,20081
OK,Woodward County,40,153,2011,Sexually transmitted infections,45,58,20034
OR,Oregon,41,0,2007,Sexually transmitted infections,45,9849,3700758
OR,Oregon,41,0,2008,Sexually transmitted infections,45,10744,3747455
OR,Oregon,41,0,2009,Sexually transmitted infections,45,11497,3790636
OR,Oregon,41,0,2010,Sexually transmitted infections,45,12352,3831074
OR,Oregon,41,0,2011,Sexually transmitted infections,45,13643,3871859
OR,Baker County,41,1,2007,Sexually transmitted infections,45,11,16243
OR,Baker County,41,1,2008,Sexually transmitted infections,45,26,15983
OR,Baker County,41,1,2009,Sexually transmitted infections,45,21,15982
OR,Baker County,41,1,2010,Sexually transmitted infections,45,23,16134
OR,Baker County,41,1,2011,Sexually transmitted infections,45,18,15984
OR,Benton County,41,3,2007,Sexually transmitted infections,45,206,79061
OR,Benton County,41,3,2008,Sexually transmitted infections,45,190,81859
OR,Benton County,41,3,2009,Sexually transmitted infections,45,202,81848
OR,Benton County,41,3,2010,Sexually transmitted infections,45,247,85579
OR,Benton County,41,3,2011,Sexually transmitted infections,45,306,85928
OR,Clackamas County,41,5,2007,Sexually transmitted infections,45,734,374230
OR,Clackamas County,41,5,2008,Sexually transmitted infections,45,790,380576
OR,Clackamas County,41,5,2009,Sexually transmitted infections,45,788,380493
OR,Clackamas County,41,5,2010,Sexually transmitted infections,45,952,375992
OR,Clackamas County,41,5,2011,Sexually transmitted infections,45,974,380207
OR,Clatsop County,41,7,2007,Sexually transmitted infections,45,116,37315
OR,Clatsop County,41,7,2008,Sexually transmitted infections,45,95,37404
OR,Clatsop County,41,7,2009,Sexually transmitted infections,45,95,37402
OR,Clatsop County,41,7,2010,Sexually transmitted infections,45,113,37039
OR,Clatsop County,41,7,2011,Sexually transmitted infections,45,128,37153
OR,Columbia County,41,9,2007,Sexually transmitted infections,45,94,49163
OR,Columbia County,41,9,2008,Sexually transmitted infections,45,84,49408
OR,Columbia County,41,9,2009,Sexually transmitted infections,45,137,49405
OR,Columbia County,41,9,2010,Sexually transmitted infections,45,144,49351
OR,Columbia County,41,9,2011,Sexually transmitted infections,45,132,49402
OR,Coos County,41,11,2007,Sexually transmitted infections,45,72,64820
OR,Coos County,41,11,2008,Sexually transmitted infections,45,90,63453
OR,Coos County,41,11,2009,Sexually transmitted infections,45,130,63446
OR,Coos County,41,11,2010,Sexually transmitted infections,45,186,63043
OR,Coos County,41,11,2011,Sexually transmitted infections,45,176,62791
OR,Crook County,41,13,2007,Sexually transmitted infections,45,37,22941
OR,Crook County,41,13,2008,Sexually transmitted infections,45,48,23023
OR,Crook County,41,13,2009,Sexually transmitted infections,45,59,23020
OR,Crook County,41,13,2010,Sexually transmitted infections,45,51,20978
OR,Crook County,41,13,2011,Sexually transmitted infections,45,28,20839
OR,Curry County,41,15,2007,Sexually transmitted infections,45,17,22358
OR,Curry County,41,15,2008,Sexually transmitted infections,45,13,21523
OR,Curry County,41,15,2009,Sexually transmitted infections,45,12,21505
OR,Curry County,41,15,2010,Sexually transmitted infections,45,22,22364
OR,Curry County,41,15,2011,Sexually transmitted infections,45,33,22426
OR,Deschutes County,41,17,2007,Sexually transmitted infections,45,405,149140
OR,Deschutes County,41,17,2008,Sexually transmitted infections,45,433,158456
OR,Deschutes County,41,17,2009,Sexually transmitted infections,45,387,158477
OR,Deschutes County,41,17,2010,Sexually transmitted infections,45,457,157733
OR,Deschutes County,41,17,2011,Sexually transmitted infections,45,513,160338
OR,Douglas County,41,19,2007,Sexually transmitted infections,45,194,105117
OR,Douglas County,41,19,2008,Sexually transmitted infections,45,189,104059
OR,Douglas County,41,19,2009,Sexually transmitted infections,45,186,104085
OR,Douglas County,41,19,2010,Sexually transmitted infections,45,253,107667
OR,Douglas County,41,19,2011,Sexually transmitted infections,45,219,107490
OR,Gilliam County,41,21,2007,Sexually transmitted infections,45,2,1775
OR,Gilliam County,41,21,2008,Sexually transmitted infections,45,,1747
OR,Gilliam County,41,21,2009,Sexually transmitted infections,45,2,1747
OR,Gilliam County,41,21,2010,Sexually transmitted infections,45,3,1871
OR,Gilliam County,41,21,2011,Sexually transmitted infections,45,4,1937
OR,Grant County,41,23,2007,Sexually transmitted infections,45,9,7250
OR,Grant County,41,23,2008,Sexually transmitted infections,45,6,6916
OR,Grant County,41,23,2009,Sexually transmitted infections,45,7,6917
OR,Grant County,41,23,2010,Sexually transmitted infections,45,14,7445
OR,Grant County,41,23,2011,Sexually transmitted infections,45,11,7410
OR,Harney County,41,25,2007,Sexually transmitted infections,45,7,6888
OR,Harney County,41,25,2008,Sexually transmitted infections,45,8,6747
OR,Harney County,41,25,2009,Sexually transmitted infections,45,5,6748
OR,Harney County,41,25,2010,Sexually transmitted infections,45,16,7422
OR,Harney County,41,25,2011,Sexually transmitted infections,45,19,7373
OR,Hood River County,41,27,2007,Sexually transmitted infections,45,46,21533
OR,Hood River County,41,27,2008,Sexually transmitted infections,45,27,21536
OR,Hood River County,41,27,2009,Sexually transmitted infections,45,45,21531
OR,Hood River County,41,27,2010,Sexually transmitted infections,45,46,22346
OR,Hood River County,41,27,2011,Sexually transmitted infections,45,48,22493
OR,Jackson County,41,29,2007,Sexually transmitted infections,45,530,197071
OR,Jackson County,41,29,2008,Sexually transmitted infections,45,529,201138
OR,Jackson County,41,29,2009,Sexually transmitted infections,45,493,201142
OR,Jackson County,41,29,2010,Sexually transmitted infections,45,523,203206
OR,Jackson County,41,29,2011,Sexually transmitted infections,45,527,204822
OR,Jefferson County,41,31,2007,Sexually transmitted infections,45,98,20352
OR,Jefferson County,41,31,2008,Sexually transmitted infections,45,107,20512
OR,Jefferson County,41,31,2009,Sexually transmitted infections,45,79,20514
OR,Jefferson County,41,31,2010,Sexually transmitted infections,45,114,21720
OR,Jefferson County,41,31,2011,Sexually transmitted infections,45,139,21771
OR,Josephine County,41,33,2007,Sexually transmitted infections,45,169,81688
OR,Josephine County,41,33,2008,Sexually transmitted infections,45,153,81618
OR,Josephine County,41,33,2009,Sexually transmitted infections,45,165,81602
OR,Josephine County,41,33,2010,Sexually transmitted infections,45,182,82713
OR,Josephine County,41,33,2011,Sexually transmitted infections,45,224,82987
OR,Klamath County,41,35,2007,Sexually transmitted infections,45,113,66438
OR,Klamath County,41,35,2008,Sexually transmitted infections,45,114,66425
OR,Klamath County,41,35,2009,Sexually transmitted infections,45,119,66443
OR,Klamath County,41,35,2010,Sexually transmitted infections,45,182,66380
OR,Klamath County,41,35,2011,Sexually transmitted infections,45,199,66299
OR,Lake County,41,37,2007,Sexually transmitted infections,45,12,7473
OR,Lake County,41,37,2008,Sexually transmitted infections,45,13,7239
OR,Lake County,41,37,2009,Sexually transmitted infections,45,4,7233
OR,Lake County,41,37,2010,Sexually transmitted infections,45,16,7895
OR,Lake County,41,37,2011,Sexually transmitted infections,45,,7908
OR,Lane County,41,39,2007,Sexually transmitted infections,45,847,337870
OR,Lane County,41,39,2008,Sexually transmitted infections,45,1175,346560
OR,Lane County,41,39,2009,Sexually transmitted infections,45,1268,346543
OR,Lane County,41,39,2010,Sexually transmitted infections,45,1275,351715
OR,Lane County,41,39,2011,Sexually transmitted infections,45,1297,353416
OR,Lincoln County,41,41,2007,Sexually transmitted infections,45,99,46199
OR,Lincoln County,41,41,2008,Sexually transmitted infections,45,91,45946
OR,Lincoln County,41,41,2009,Sexually transmitted infections,45,78,45936
OR,Lincoln County,41,41,2010,Sexually transmitted infections,45,75,46034
OR,Lincoln County,41,41,2011,Sexually transmitted infections,45,82,45933
OR,Linn County,41,43,2007,Sexually transmitted infections,45,283,111489
OR,Linn County,41,43,2008,Sexually transmitted infections,45,315,115348
OR,Linn County,41,43,2009,Sexually transmitted infections,45,316,115328
OR,Linn County,41,43,2010,Sexually transmitted infections,45,358,116672
OR,Linn County,41,43,2011,Sexually transmitted infections,45,388,118122
OR,Malheur County,41,45,2007,Sexually transmitted infections,45,84,31247
OR,Malheur County,41,45,2008,Sexually transmitted infections,45,68,30907
OR,Malheur County,41,45,2009,Sexually transmitted infections,45,80,30912
OR,Malheur County,41,45,2010,Sexually transmitted infections,45,108,31313
OR,Malheur County,41,45,2011,Sexually transmitted infections,45,124,31068
OR,Marion County,41,47,2007,Sexually transmitted infections,45,1036,311304
OR,Marion County,41,47,2008,Sexually transmitted infections,45,1155,314606
OR,Marion County,41,47,2009,Sexually transmitted infections,45,1277,314610
OR,Marion County,41,47,2010,Sexually transmitted infections,45,1389,315335
OR,Marion County,41,47,2011,Sexually transmitted infections,45,1497,318872
OR,Morrow County,41,49,2007,Sexually transmitted infections,45,22,11753
OR,Morrow County,41,49,2008,Sexually transmitted infections,45,19,11140
OR,Morrow County,41,49,2009,Sexually transmitted infections,45,18,11139
OR,Morrow County,41,49,2010,Sexually transmitted infections,45,29,11173
OR,Morrow County,41,49,2011,Sexually transmitted infections,45,17,11169
OR,Multnomah County,41,51,2007,Sexually transmitted infections,45,2926,681454
OR,Multnomah County,41,51,2008,Sexually transmitted infections,45,3108,714567
OR,Multnomah County,41,51,2009,Sexually transmitted infections,45,3442,714553
OR,Multnomah County,41,51,2010,Sexually transmitted infections,45,3309,735334
OR,Multnomah County,41,51,2011,Sexually transmitted infections,45,3957,748031
OR,Polk County,41,53,2007,Sexually transmitted infections,45,134,73296
OR,Polk County,41,53,2008,Sexually transmitted infections,45,166,77074
OR,Polk County,41,53,2009,Sexually transmitted infections,45,183,77085
OR,Polk County,41,53,2010,Sexually transmitted infections,45,233,75403
OR,Polk County,41,53,2011,Sexually transmitted infections,45,202,75993
OR,Sherman County,41,55,2007,Sexually transmitted infections,45,2,1699
OR,Sherman County,41,55,2008,Sexually transmitted infections,45,1,1638
OR,Sherman County,41,55,2009,Sexually transmitted infections,45,1,1637
OR,Sherman County,41,55,2010,Sexually transmitted infections,45,4,1765
OR,Sherman County,41,55,2011,Sexually transmitted infections,45,5,1718
OR,Tillamook County,41,57,2007,Sexually transmitted infections,45,36,25380
OR,Tillamook County,41,57,2008,Sexually transmitted infections,45,36,24927
OR,Tillamook County,41,57,2009,Sexually transmitted infections,45,40,24922
OR,Tillamook County,41,57,2010,Sexually transmitted infections,45,32,25250
OR,Tillamook County,41,57,2011,Sexually transmitted infections,45,60,25403
OR,Umatilla County,41,59,2007,Sexually transmitted infections,45,204,72928
OR,Umatilla County,41,59,2008,Sexually transmitted infections,45,191,73526
OR,Umatilla County,41,59,2009,Sexually transmitted infections,45,213,73524
OR,Umatilla County,41,59,2010,Sexually transmitted infections,45,197,75889
OR,Umatilla County,41,59,2011,Sexually transmitted infections,45,246,76725
OR,Union County,41,61,2007,Sexually transmitted infections,45,35,24345
OR,Union County,41,61,2008,Sexually transmitted infections,45,44,24961
OR,Union County,41,61,2009,Sexually transmitted infections,45,60,24958
OR,Union County,41,61,2010,Sexually transmitted infections,45,78,25748
OR,Union County,41,61,2011,Sexually transmitted infections,45,85,25791
OR,Wallowa County,41,63,2007,Sexually transmitted infections,45,6,6875
OR,Wallowa County,41,63,2008,Sexually transmitted infections,45,3,6760
OR,Wallowa County,41,63,2009,Sexually transmitted infections,45,4,6757
OR,Wallowa County,41,63,2010,Sexually transmitted infections,45,8,7008
OR,Wallowa County,41,63,2011,Sexually transmitted infections,45,,6990
OR,Wasco County,41,65,2007,Sexually transmitted infections,45,60,23712
OR,Wasco County,41,65,2008,Sexually transmitted infections,45,60,23775
OR,Wasco County,41,65,2009,Sexually transmitted infections,45,68,23776
OR,Wasco County,41,65,2010,Sexually transmitted infections,45,65,25213
OR,Wasco County,41,65,2011,Sexually transmitted infections,45,62,25234
OR,Washington County,41,67,2007,Sexually transmitted infections,45,1014,514269
OR,Washington County,41,67,2008,Sexually transmitted infections,45,1182,529216
OR,Washington County,41,67,2009,Sexually transmitted infections,45,1266,529264
OR,Washington County,41,67,2010,Sexually transmitted infections,45,1389,529710
OR,Washington County,41,67,2011,Sexually transmitted infections,45,1641,540410
OR,Wheeler County,41,69,2007,Sexually transmitted infections,45,0,1404
OR,Wheeler County,41,69,2008,Sexually transmitted infections,45,,1319
OR,Wheeler County,41,69,2009,Sexually transmitted infections,45,0,
OR,Wheeler County,41,69,2010,Sexually transmitted infections,45,3,1441
OR,Wheeler County,41,69,2011,Sexually transmitted infections,45,,1426
OR,Yamhill County,41,71,2007,Sexually transmitted infections,45,189,94678
OR,Yamhill County,41,71,2008,Sexually transmitted infections,45,215,98168
OR,Yamhill County,41,71,2009,Sexually transmitted infections,45,243,98182
OR,Yamhill County,41,71,2010,Sexually transmitted infections,45,256,99193
OR,Yamhill County,41,71,2011,Sexually transmitted infections,45,276,100000
PA,Pennsylvania,42,0,2007,Sexually transmitted infections,45,42469,12440621
PA,Pennsylvania,42,0,2008,Sexually transmitted infections,45,42233,12432792
PA,Pennsylvania,42,0,2009,Sexually transmitted infections,45,43068,12447399
PA,Pennsylvania,42,0,2010,Sexually transmitted infections,45,47518,12702379
PA,Pennsylvania,42,0,2011,Sexually transmitted infections,45,52884,12742886
PA,Adams County,42,1,2007,Sexually transmitted infections,45,114,101105
PA,Adams County,42,1,2008,Sexually transmitted infections,45,85,101119
PA,Adams County,42,1,2009,Sexually transmitted infections,45,122,101161
PA,Adams County,42,1,2010,Sexually transmitted infections,45,124,101407
PA,Adams County,42,1,2011,Sexually transmitted infections,45,178,101434
PA,Allegheny County,42,3,2007,Sexually transmitted infections,45,4893,1223411
PA,Allegheny County,42,3,2008,Sexually transmitted infections,45,5203,1215103
PA,Allegheny County,42,3,2009,Sexually transmitted infections,45,4916,1215027
PA,Allegheny County,42,3,2010,Sexually transmitted infections,45,5042,1223348
PA,Allegheny County,42,3,2011,Sexually transmitted infections,45,6000,1227066
PA,Armstrong County,42,5,2007,Sexually transmitted infections,45,67,70096
PA,Armstrong County,42,5,2008,Sexually transmitted infections,45,60,68790
PA,Armstrong County,42,5,2009,Sexually transmitted infections,45,59,68765
PA,Armstrong County,42,5,2010,Sexually transmitted infections,45,97,68941
PA,Armstrong County,42,5,2011,Sexually transmitted infections,45,128,68568
PA,Beaver County,42,7,2007,Sexually transmitted infections,45,439,175736
PA,Beaver County,42,7,2008,Sexually transmitted infections,45,366,172476
PA,Beaver County,42,7,2009,Sexually transmitted infections,45,429,172497
PA,Beaver County,42,7,2010,Sexually transmitted infections,45,514,170539
PA,Beaver County,42,7,2011,Sexually transmitted infections,45,520,170414
PA,Bedford County,42,9,2007,Sexually transmitted infections,45,24,49927
PA,Bedford County,42,9,2008,Sexually transmitted infections,45,26,49727
PA,Bedford County,42,9,2009,Sexually transmitted infections,45,30,49751
PA,Bedford County,42,9,2010,Sexually transmitted infections,45,23,49762
PA,Bedford County,42,9,2011,Sexually transmitted infections,45,33,49739
PA,Berks County,42,11,2007,Sexually transmitted infections,45,1306,401149
PA,Berks County,42,11,2008,Sexually transmitted infections,45,1244,403595
PA,Berks County,42,11,2009,Sexually transmitted infections,45,1169,403660
PA,Berks County,42,11,2010,Sexually transmitted infections,45,1245,411442
PA,Berks County,42,11,2011,Sexually transmitted infections,45,1478,412778
PA,Blair County,42,13,2007,Sexually transmitted infections,45,201,126494
PA,Blair County,42,13,2008,Sexually transmitted infections,45,146,125174
PA,Blair County,42,13,2009,Sexually transmitted infections,45,206,125152
PA,Blair County,42,13,2010,Sexually transmitted infections,45,268,127089
PA,Blair County,42,13,2011,Sexually transmitted infections,45,350,127099
PA,Bradford County,42,15,2007,Sexually transmitted infections,45,82,62471
PA,Bradford County,42,15,2008,Sexually transmitted infections,45,82,61233
PA,Bradford County,42,15,2009,Sexually transmitted infections,45,75,61224
PA,Bradford County,42,15,2010,Sexually transmitted infections,45,99,62622
PA,Bradford County,42,15,2011,Sexually transmitted infections,45,110,62917
PA,Bucks County,42,17,2007,Sexually transmitted infections,45,709,623205
PA,Bucks County,42,17,2008,Sexually transmitted infections,45,706,621643
PA,Bucks County,42,17,2009,Sexually transmitted infections,45,765,621446
PA,Bucks County,42,17,2010,Sexually transmitted infections,45,936,625249
PA,Bucks County,42,17,2011,Sexually transmitted infections,45,1003,626854
PA,Butler County,42,19,2007,Sexually transmitted infections,45,196,182901
PA,Butler County,42,19,2008,Sexually transmitted infections,45,181,182902
PA,Butler County,42,19,2009,Sexually transmitted infections,45,183,182817
PA,Butler County,42,19,2010,Sexually transmitted infections,45,198,183862
PA,Butler County,42,19,2011,Sexually transmitted infections,45,275,184848
PA,Cambria County,42,21,2007,Sexually transmitted infections,45,243,146967
PA,Cambria County,42,21,2008,Sexually transmitted infections,45,182,144319
PA,Cambria County,42,21,2009,Sexually transmitted infections,45,234,144355
PA,Cambria County,42,21,2010,Sexually transmitted infections,45,226,143679
PA,Cambria County,42,21,2011,Sexually transmitted infections,45,285,143728
PA,Cameron County,42,23,2007,Sexually transmitted infections,45,5,5489
PA,Cameron County,42,23,2008,Sexually transmitted infections,45,1,5266
PA,Cameron County,42,23,2009,Sexually transmitted infections,45,4,5263
PA,Cameron County,42,23,2010,Sexually transmitted infections,45,4,5085
PA,Cameron County,42,23,2011,Sexually transmitted infections,45,5,5010
PA,Carbon County,42,25,2007,Sexually transmitted infections,45,41,62567
PA,Carbon County,42,25,2008,Sexually transmitted infections,45,43,63558
PA,Carbon County,42,25,2009,Sexually transmitted infections,45,40,63593
PA,Carbon County,42,25,2010,Sexually transmitted infections,45,67,65249
PA,Carbon County,42,25,2011,Sexually transmitted infections,45,86,65154
PA,Centre County,42,27,2007,Sexually transmitted infections,45,276,140953
PA,Centre County,42,27,2008,Sexually transmitted infections,45,231,144779
PA,Centre County,42,27,2009,Sexually transmitted infections,45,250,144760
PA,Centre County,42,27,2010,Sexually transmitted infections,45,369,153990
PA,Centre County,42,27,2011,Sexually transmitted infections,45,379,154722
PA,Chester County,42,29,2007,Sexually transmitted infections,45,728,482112
PA,Chester County,42,29,2008,Sexually transmitted infections,45,900,491489
PA,Chester County,42,29,2009,Sexually transmitted infections,45,739,491356
PA,Chester County,42,29,2010,Sexually transmitted infections,45,897,498886
PA,Chester County,42,29,2011,Sexually transmitted infections,45,937,503897
PA,Clarion County,42,31,2007,Sexually transmitted infections,45,69,40385
PA,Clarion County,42,31,2008,Sexually transmitted infections,45,83,39989
PA,Clarion County,42,31,2009,Sexually transmitted infections,45,61,40000
PA,Clarion County,42,31,2010,Sexually transmitted infections,45,79,39988
PA,Clarion County,42,31,2011,Sexually transmitted infections,45,62,40013
PA,Clearfield County,42,33,2007,Sexually transmitted infections,45,103,82442
PA,Clearfield County,42,33,2008,Sexually transmitted infections,45,116,82896
PA,Clearfield County,42,33,2009,Sexually transmitted infections,45,82,82912
PA,Clearfield County,42,33,2010,Sexually transmitted infections,45,95,81642
PA,Clearfield County,42,33,2011,Sexually transmitted infections,45,102,81445
PA,Clinton County,42,35,2007,Sexually transmitted infections,45,61,37232
PA,Clinton County,42,35,2008,Sexually transmitted infections,45,63,37038
PA,Clinton County,42,35,2009,Sexually transmitted infections,45,60,37037
PA,Clinton County,42,35,2010,Sexually transmitted infections,45,67,39238
PA,Clinton County,42,35,2011,Sexually transmitted infections,45,92,39208
PA,Columbia County,42,37,2007,Sexually transmitted infections,45,93,65014
PA,Columbia County,42,37,2008,Sexually transmitted infections,45,99,65004
PA,Columbia County,42,37,2009,Sexually transmitted infections,45,104,65000
PA,Columbia County,42,37,2010,Sexually transmitted infections,45,120,67295
PA,Columbia County,42,37,2011,Sexually transmitted infections,45,190,67476
PA,Crawford County,42,39,2007,Sexually transmitted infections,45,101,89389
PA,Crawford County,42,39,2008,Sexually transmitted infections,45,134,88411
PA,Crawford County,42,39,2009,Sexually transmitted infections,45,125,88402
PA,Crawford County,42,39,2010,Sexually transmitted infections,45,156,88765
PA,Crawford County,42,39,2011,Sexually transmitted infections,45,204,88740
PA,Cumberland County,42,41,2007,Sexually transmitted infections,45,359,226117
PA,Cumberland County,42,41,2008,Sexually transmitted infections,45,339,229361
PA,Cumberland County,42,41,2009,Sexually transmitted infections,45,341,229321
PA,Cumberland County,42,41,2010,Sexually transmitted infections,45,385,235406
PA,Cumberland County,42,41,2011,Sexually transmitted infections,45,679,237892
PA,Dauphin County,42,43,2007,Sexually transmitted infections,45,1373,254176
PA,Dauphin County,42,43,2008,Sexually transmitted infections,45,1305,256562
PA,Dauphin County,42,43,2009,Sexually transmitted infections,45,1397,256566
PA,Dauphin County,42,43,2010,Sexually transmitted infections,45,1540,268100
PA,Dauphin County,42,43,2011,Sexually transmitted infections,45,1675,268977
PA,Delaware County,42,45,2007,Sexually transmitted infections,45,2460,555996
PA,Delaware County,42,45,2008,Sexually transmitted infections,45,2189,553619
PA,Delaware County,42,45,2009,Sexually transmitted infections,45,2111,553632
PA,Delaware County,42,45,2010,Sexually transmitted infections,45,2492,558979
PA,Delaware County,42,45,2011,Sexually transmitted infections,45,2602,559494
PA,Elk County,42,47,2007,Sexually transmitted infections,45,40,33179
PA,Elk County,42,47,2008,Sexually transmitted infections,45,24,32268
PA,Elk County,42,47,2009,Sexually transmitted infections,45,16,32258
PA,Elk County,42,47,2010,Sexually transmitted infections,45,24,31946
PA,Elk County,42,47,2011,Sexually transmitted infections,45,34,31751
PA,Erie County,42,49,2007,Sexually transmitted infections,45,1070,279811
PA,Erie County,42,49,2008,Sexually transmitted infections,45,1126,279175
PA,Erie County,42,49,2009,Sexually transmitted infections,45,1089,279159
PA,Erie County,42,49,2010,Sexually transmitted infections,45,1152,280566
PA,Erie County,42,49,2011,Sexually transmitted infections,45,1354,280985
PA,Fayette County,42,51,2007,Sexually transmitted infections,45,250,145760
PA,Fayette County,42,51,2008,Sexually transmitted infections,45,268,143925
PA,Fayette County,42,51,2009,Sexually transmitted infections,45,206,143955
PA,Fayette County,42,51,2010,Sexually transmitted infections,45,278,136606
PA,Fayette County,42,51,2011,Sexually transmitted infections,45,327,136097
PA,Forest County,42,53,2007,Sexually transmitted infections,45,11,6506
PA,Forest County,42,53,2008,Sexually transmitted infections,45,13,6825
PA,Forest County,42,53,2009,Sexually transmitted infections,45,21,6825
PA,Forest County,42,53,2010,Sexually transmitted infections,45,12,7716
PA,Forest County,42,53,2011,Sexually transmitted infections,45,7,7589
PA,Franklin County,42,55,2007,Sexually transmitted infections,45,286,139991
PA,Franklin County,42,55,2008,Sexually transmitted infections,45,158,143495
PA,Franklin County,42,55,2009,Sexually transmitted infections,45,269,143467
PA,Franklin County,42,55,2010,Sexually transmitted infections,45,281,149618
PA,Franklin County,42,55,2011,Sexually transmitted infections,45,331,150811
PA,Fulton County,42,57,2007,Sexually transmitted infections,45,20,14783
PA,Fulton County,42,57,2008,Sexually transmitted infections,45,4,14935
PA,Fulton County,42,57,2009,Sexually transmitted infections,45,12,14944
PA,Fulton County,42,57,2010,Sexually transmitted infections,45,13,14845
PA,Fulton County,42,57,2011,Sexually transmitted infections,45,11,14801
PA,Greene County,42,59,2007,Sexually transmitted infections,45,56,40432
PA,Greene County,42,59,2008,Sexually transmitted infections,45,59,39344
PA,Greene County,42,59,2009,Sexually transmitted infections,45,61,39355
PA,Greene County,42,59,2010,Sexually transmitted infections,45,69,38686
PA,Greene County,42,59,2011,Sexually transmitted infections,45,62,38623
PA,Huntingdon County,42,61,2007,Sexually transmitted infections,45,44,45771
PA,Huntingdon County,42,61,2008,Sexually transmitted infections,45,36,45543
PA,Huntingdon County,42,61,2009,Sexually transmitted infections,45,47,45543
PA,Huntingdon County,42,61,2010,Sexually transmitted infections,45,69,45913
PA,Huntingdon County,42,61,2011,Sexually transmitted infections,45,112,45875
PA,Indiana County,42,63,2007,Sexually transmitted infections,45,156,88234
PA,Indiana County,42,63,2008,Sexually transmitted infections,45,149,87479
PA,Indiana County,42,63,2009,Sexually transmitted infections,45,166,87460
PA,Indiana County,42,63,2010,Sexually transmitted infections,45,206,88880
PA,Indiana County,42,63,2011,Sexually transmitted infections,45,239,89298
PA,Jefferson County,42,65,2007,Sexually transmitted infections,45,56,45725
PA,Jefferson County,42,65,2008,Sexually transmitted infections,45,52,45105
PA,Jefferson County,42,65,2009,Sexually transmitted infections,45,44,45082
PA,Jefferson County,42,65,2010,Sexually transmitted infections,45,43,45200
PA,Jefferson County,42,65,2011,Sexually transmitted infections,45,67,44976
PA,Juniata County,42,67,2007,Sexually transmitted infections,45,14,23512
PA,Juniata County,42,67,2008,Sexually transmitted infections,45,12,23146
PA,Juniata County,42,67,2009,Sexually transmitted infections,45,8,23121
PA,Juniata County,42,67,2010,Sexually transmitted infections,45,15,24636
PA,Juniata County,42,67,2011,Sexually transmitted infections,45,51,24400
PA,Lackawanna County,42,69,2007,Sexually transmitted infections,45,280,209728
PA,Lackawanna County,42,69,2008,Sexually transmitted infections,45,324,209408
PA,Lackawanna County,42,69,2009,Sexually transmitted infections,45,311,209428
PA,Lackawanna County,42,69,2010,Sexually transmitted infections,45,401,214437
PA,Lackawanna County,42,69,2011,Sexually transmitted infections,45,406,214166
PA,Lancaster County,42,71,2007,Sexually transmitted infections,45,1427,494486
PA,Lancaster County,42,71,2008,Sexually transmitted infections,45,1161,502370
PA,Lancaster County,42,71,2009,Sexually transmitted infections,45,1097,502289
PA,Lancaster County,42,71,2010,Sexually transmitted infections,45,1314,519445
PA,Lancaster County,42,71,2011,Sexually transmitted infections,45,1194,523594
PA,Lawrence County,42,73,2007,Sexually transmitted infections,45,187,91795
PA,Lawrence County,42,73,2008,Sexually transmitted infections,45,199,90272
PA,Lawrence County,42,73,2009,Sexually transmitted infections,45,215,90260
PA,Lawrence County,42,73,2010,Sexually transmitted infections,45,251,91108
PA,Lawrence County,42,73,2011,Sexually transmitted infections,45,277,90535
PA,Lebanon County,42,75,2007,Sexually transmitted infections,45,258,126883
PA,Lebanon County,42,75,2008,Sexually transmitted infections,45,282,128934
PA,Lebanon County,42,75,2009,Sexually transmitted infections,45,275,128926
PA,Lebanon County,42,75,2010,Sexually transmitted infections,45,325,133568
PA,Lebanon County,42,75,2011,Sexually transmitted infections,45,355,134311
PA,Lehigh County,42,77,2007,Sexually transmitted infections,45,1213,335544
PA,Lehigh County,42,77,2008,Sexually transmitted infections,45,1306,339989
PA,Lehigh County,42,77,2009,Sexually transmitted infections,45,1133,340036
PA,Lehigh County,42,77,2010,Sexually transmitted infections,45,1261,349497
PA,Lehigh County,42,77,2011,Sexually transmitted infections,45,1425,352947
PA,Luzerne County,42,79,2007,Sexually transmitted infections,45,596,313020
PA,Luzerne County,42,79,2008,Sexually transmitted infections,45,669,311983
PA,Luzerne County,42,79,2009,Sexually transmitted infections,45,749,311953
PA,Luzerne County,42,79,2010,Sexually transmitted infections,45,710,320918
PA,Luzerne County,42,79,2011,Sexually transmitted infections,45,751,320651
PA,Lycoming County,42,81,2007,Sexually transmitted infections,45,306,117668
PA,Lycoming County,42,81,2008,Sexually transmitted infections,45,372,116670
PA,Lycoming County,42,81,2009,Sexually transmitted infections,45,323,116691
PA,Lycoming County,42,81,2010,Sexually transmitted infections,45,369,116111
PA,Lycoming County,42,81,2011,Sexually transmitted infections,45,516,116747
PA,Mc Kean County,42,83,2007,Sexually transmitted infections,45,67,44065
PA,Mc Kean County,42,83,2008,Sexually transmitted infections,45,62,43537
PA,Mc Kean County,42,83,2009,Sexually transmitted infections,45,95,43538
